Teff,logg,u,u_s,u-u_s,g,g_s,g-g_s,r,r_s,r-r_s,i,i_s,i-i_s,z,z_s,z-z_s
6000,9.5,-5.307170761378753,-5.765200595218882,0.4580298338401292,-7.889063382850583,-8.051753544925045,0.16269016207446185,-7.69798965415384,-7.776496489266275,0.07850683511243517,-7.290732546263456,-7.4159591325525795,0.12522658628912353,-6.4489433762852855,-6.476172254259186,0.027228877973900723
6250,6.5,-5.7563060605008225,-6.201855351474883,0.4455492909740606,-8.03263250909269,-8.198736893103003,0.16610438401031402,-7.765067970349467,-7.843845241624461,0.07877727127499412,-7.329684807728437,-7.4547737706420385,0.12508896291360116,-6.478854391296252,-6.506100508205069,0.02724611690881673
6250,6.75,-5.760371003605439,-6.205646607826576,0.44527560422113766,-8.036956010085785,-8.203009087433845,0.16605307734806019,-7.771414572732478,-7.850223183553208,0.07880861082072954,-7.3360077365833725,-7.461091412679284,0.12508367609591176,-6.484618770051743,-6.511823662512025,0.027204892460282792
6250,7.0,-5.763967405902914,-6.209105919174082,0.4451385132711678,-8.041987288817758,-8.20808708621177,0.16609979739401126,-7.778650666870885,-7.8574642117257305,0.07881354485484593,-7.34420488794683,-7.469278803093264,0.12507391514643373,-6.492013612575889,-6.519202963641373,0.027189351065484146
6250,7.25,-5.765581484074755,-6.21075123347239,0.44516974939763543,-8.048732851462805,-8.214917991975259,0.1661851405124537,-7.786119076159537,-7.864971160639016,0.07885208447947889,-7.3525605448563525,-7.477626246170065,0.1250657013137122,-6.499534338314945,-6.526708765422466,0.02717442710752138
6250,7.5,-5.766723694018754,-6.211995284429982,0.44527159041122744,-8.055658817060678,-8.221962122623093,0.16630330556241546,-7.794637566866054,-7.873563494351107,0.07892592748505223,-7.3608234460619855,-7.485878282270605,0.12505483620861924,-6.506975855123997,-6.534142255738839,0.02716640061484199
6250,7.75,-5.768374822589617,-6.2137572331176365,0.4453824105280191,-8.061454207590685,-8.22801053800573,0.16655633041504458,-7.80265838346072,-7.881604050009258,0.07894566654853818,-7.369914052931474,-7.494960471819567,0.1250464188880933,-6.515191482899954,-6.542349788931496,0.027158306031541457
6250,8.0,-5.7648759685826185,-6.21066233193897,0.44578636335635125,-8.067276856703717,-8.234042129911987,0.16676527320827006,-7.810717095042644,-7.889711429368198,0.0789943343255537,-7.378931845123127,-7.50396886423718,0.1250370191140533,-6.523280216326448,-6.550431870256254,0.02715165392980623
6250,8.25,-5.756341346583291,-6.202871709891799,0.4465303633085078,-8.073575527944524,-8.240509220573696,0.16693369262917201,-7.818878535551054,-7.897947919986109,0.07906938443505496,-7.387888885383585,-7.512915734103114,0.12502684871952852,-6.531270485124775,-6.558417385941187,0.0271469008164118
6250,8.5,-5.743648942798078,-6.191193423859531,0.4475444810614526,-8.080330204338388,-8.247328047520384,0.16699784318199562,-7.826972585394213,-7.906152943996101,0.07918035860188866,-7.396610412380394,-7.521626218081561,0.12501580570116744,-6.539010865212013,-6.566152563451354,0.027141698239340428
6250,8.75,-5.72749995166134,-6.176244842871924,0.44874489121058403,-8.087311912167532,-8.254249424276257,0.1669375121087242,-7.834951390910874,-7.914249539149729,0.0792981482388555,-7.405069195820754,-7.530073541971532,0.12500434615077793,-6.546486416021843,-6.5736229878943675,0.02713657187252494
6250,9.0,-5.708315059639904,-6.158370121729298,0.45005506208939394,-8.094398307612426,-8.261162254409193,0.16676394679676676,-7.842673639010162,-7.922084870238432,0.07941123122827065,-7.413062313089412,-7.5380553381251865,0.12499302503577425,-6.553533989279547,-6.5806655817700985,0.027131592490551526
6250,9.25,-5.687163235809344,-6.138603723850746,0.4514404880414027,-8.101742622381327,-8.268216532952792,0.1664739105714652,-7.850382295882479,-7.92990210263585,0.07951980675337111,-7.420512748356426,-7.5454946363996385,0.12498188804321231,-6.560100737850469,-6.587227385278737,0.027126647428268313
6250,9.5,-5.664955437476802,-6.117716771606091,0.45276133412928843,-8.108112834408995,-8.27422643985452,0.16611360544552412,-7.858515886797033,-7.938103432850021,0.07958754605298779,-7.427913652152142,-7.552883374288822,0.12496972213667945,-6.566643441196881,-6.593765291232074,0.027121850035193518
6500,6.5,-5.997967198405895,-6.442099101736908,0.44413190333101227,-8.224939181366182,-8.393012163502362,0.16807298213618083,-7.913218709945358,-7.993016414054697,0.07979770410933895,-7.45437934177885,-7.579231302529376,0.12485196075052585,-6.5855567682329905,-6.612759939499799,0.027203171266808823
6500,6.75,-6.006015458448449,-6.449689236422689,0.4436737779742401,-8.227796660666467,-8.395901612696061,0.1681049520295943,-7.917250559831501,-7.99704651021738,0.07979595038587917,-7.4596322441352,-7.58448239174847,0.12485014761326951,-6.590452539866149,-6.617603831996103,0.02715129212995393
6500,7.0,-6.012948669454264,-6.4562533628595915,0.4433046934053273,-8.231941562009194,-8.400059065142173,0.16811750313297935,-7.922257793475307,-8.002081382281613,0.07982358880630613,-7.465187135297278,-7.59003380847636,0.12484667317908205,-6.595595046014683,-6.622703073183775,0.027108027169091997
6500,7.25,-6.018783078502086,-6.4618667208576746,0.44308364235558884,-8.237169543226678,-8.405326263371354,0.1681567201446761,-7.928774400747759,-8.008665447218686,0.0798910464709266,-7.4715251393216775,-7.596365753003013,0.12484061368133581,-6.601337322890519,-6.628425421475541,0.027088098585021925
6500,7.5,-6.024429653888657,-6.467397972995219,0.4429683191065621,-8.24319858616239,-8.411493828524318,0.1682952423619284,-7.936488389101211,-8.016396775124754,0.07990838602354344,-7.4801640010665125,-7.604994494178843,0.12483049311233074,-6.609116834622846,-6.636193191267882,0.02707635664503627
6500,7.75,-6.030537814773545,-6.473483917813773,0.44294610304022797,-8.250198777344412,-8.418763063354731,0.16856428601031936,-7.943815926223046,-8.023764671426196,0.07994874520315065,-7.4885084717409995,-7.613331334624366,0.12482286288336653,-6.6166866049989785,-6.643755344482852,0.027068739483873117
