Teff,logg,u,g,r,i,z,u_s,g_s,r_s,i_s,z_s
9750,7.25,-0.017330729294233294,-0.004880876699211001,-0.03001930991458579,0.00881239004848311,-0.009252764730661056,-0.013630839855395038,0.004826239230570906,-0.018464857770823073,0.0023072096676983733,-0.010803662051706908
9750,7.5,-0.008550316128282276,-0.004439891695778186,-0.029475914542942405,0.00873168673518876,-0.009593448958998607,-0.007002469973947711,0.004689734399512702,-0.018145817816822785,0.002266357788347051,-0.011115778615405247
9750,7.75,-0.0020131690641349564,-0.004061165182157822,-0.02895075201713837,0.008642431426061137,-0.00985192327259199,-0.0020292662820722285,0.004572285265702192,-0.017838432595361553,0.0022235663793992444,-0.011344677159332406
9750,8.0,0.002813123201249823,-0.0037093367736993343,-0.028539932381129063,0.008562533411279105,-0.009963928178652992,0.00165400927325976,0.004497222409320045,-0.017600468110753553,0.0021855299732500555,-0.011428278260975588
9750,8.25,0.00610531637478573,-0.003382900028437774,-0.028207747768071556,0.008493775369398548,-0.009959019070745256,0.004189772816481252,0.004474304778266713,-0.017407118306731917,0.0021524936702661535,-0.01139883483490678
9750,8.5,0.008295490627858726,-0.0031072703506573873,-0.027890495219462963,0.00843787938231344,-0.009866726175161489,0.005893795007668956,0.00450452794116174,-0.017221237940550083,0.0021263896733927368,-0.011284869233087136
9750,8.75,0.009796048462021645,-0.0028718467111481516,-0.02762873287854717,0.008389506324522955,-0.009716576332294835,0.007071398880718505,0.004591242888864144,-0.017068700619457644,0.002104766029766836,-0.011115828640459569
9750,9.0,0.010941572244899334,-0.0026652094351788946,-0.027467479941122974,0.008347364834300208,-0.009540842603534827,0.007968828000350925,0.004743194856459354,-0.016973131006697173,0.0020854197907596017,-0.010923697831003665
9750,9.25,0.0118116593771731,-0.002515060402515701,-0.027379795688801778,0.008312847481047214,-0.009350488705269555,0.008652200295880874,0.004933314640769737,-0.0169183966984221,0.002069734529833056,-0.010718840201167978
9750,9.5,0.012392815727114481,-0.002441640399009515,-0.027363622178409486,0.00828354075733273,-0.009164312869746283,0.00911621956038644,0.0051580454779305285,-0.016907970100948688,0.002055469432001189,-0.010520403608438755
10000,6.5,-0.05936990108096296,-0.006852673672064213,-0.03330949294221597,0.009258943817826548,-0.007754426403220549,-0.04499507943458525,0.005896754528755821,-0.020375106116361508,0.0025562538718162386,-0.009454748678155767
10000,6.75,-0.04263067184794522,-0.006186090328608174,-0.03268664837673896,0.009176217224265315,-0.008668133819050183,-0.03259575523041747,0.005612126187575228,-0.02000244013885677,0.0025041243121037837,-0.010351869153215176
10000,7.0,-0.028388457141364398,-0.0055631913805136435,-0.03212179439790219,0.009084342003362167,-0.00943951155868561,-0.021977436475456358,0.005377773493435711,-0.019665162601164354,0.002453113195002743,-0.011098156687843641
10000,7.25,-0.01662299338044093,-0.00501262317350637,-0.03154045794367022,0.008997588214533891,-0.010052674123262051,-0.013149402125087306,0.005180727894540382,-0.019321285144044964,0.00240816379722375,-0.011684342990541552
10000,7.5,-0.007517923362389212,-0.004516772393195367,-0.030984065629013458,0.008911007109094982,-0.010502527625440905,-0.006270834342494425,0.005020808588014347,-0.01899391080581836,0.0023643308770076032,-0.012104796251819039
10000,7.75,-0.0006457302521347685,-0.004066913061798516,-0.030498915037561858,0.008817324520006053,-0.010833769719809538,-0.0010463256039905389,0.004896923381583207,-0.01870886597434307,0.0023173220636927283,-0.01240635594141537
10000,8.0,0.004462889355728805,-0.003665927280017911,-0.030065956116484216,0.008730891045896527,-0.011014667889060803,0.002854241978020866,0.004808440822525739,-0.01845735232228307,0.0022763331798856257,-0.012556368191102507
10000,8.25,0.007942647161090832,-0.0033040624222699932,-0.029695021871749105,0.008660015585917336,-0.01103209040903863,0.005534740564367979,0.004780167330455498,-0.01824212643803591,0.0022431458436784624,-0.012548341800382445
10000,8.5,0.010234403832580341,-0.002993118081068502,-0.029342065682104845,0.008597018612285012,-0.010960445026586996,0.0073183302434252084,0.004804652751069227,-0.018035797409115872,0.0022153590220703734,-0.012452191299171744
10000,8.75,0.011845575097986227,-0.0027354687241825104,-0.029035610209245277,0.008538905086982851,-0.010824340466403015,0.00857886954528908,0.004885431157589437,-0.017855478841706685,0.00218862702001843,-0.01229472870413062
10000,9.0,0.013041678711505966,-0.0025330117569382082,-0.0287952509820677,0.008487970702407921,-0.010656804722795954,0.009521000042621353,0.005037033539959879,-0.01771541560616896,0.002164243113600861,-0.01210802307127068
10000,9.25,0.013873146944749948,-0.0023838237839797216,-0.028624398154548203,0.008445579516262569,-0.010465218556777955,0.010182530725572292,0.005246525683755721,-0.01761360393223299,0.002143929935613187,-0.011899808154200997
10000,9.5,0.014589436510224374,-0.0023034341789376356,-0.02856351623195863,0.008409591574604747,-0.01024744340150363,0.010743805091053105,0.005483327410537697,-0.017577050181625253,0.002125298055080549,-0.011667930587432096
10250,6.5,-0.05843452437125052,-0.007182997807156255,-0.034664654481296964,0.009401033054608376,-0.008165368299746234,-0.044354437939830405,0.006268808158349515,-0.021150028074007565,0.0026403939623946826,-0.009917637084978281
10250,6.75,-0.041822404203301744,-0.006449799639039355,-0.03411906116248531,0.009336624460186016,-0.009178467502934495,-0.0320423521883626,0.005974074258443096,-0.020817467748280194,0.0025961082965046955,-0.01092423238024054
10250,7.0,-0.02753307005468386,-0.0057682813861745785,-0.03354274080361819,0.009251531949050928,-0.010059415221356005,-0.02138111822135258,0.0057164348433431655,-0.020471482725646695,0.002546564118215855,-0.011787103771034424
10250,7.25,-0.01567537574275235,-0.005148941772951332,-0.032964465306807966,0.00916654096257119,-0.010753571597625466,-0.012479801188860051,0.005507633530200451,-0.02012642503931872,0.0025023487192861182,-0.0124570611697159
10250,7.5,-0.006378820176763611,-0.004590461149646785,-0.032414760717070834,0.009077587564814138,-0.01129588197174769,-0.005454571398640695,0.005332050662797627,-0.019800559904382453,0.0024546363824065054,-0.012973931242118653
10250,7.75,0.000732347260644417,-0.004076288665135763,-0.03196098090438326,0.00898166184915894,-0.011709124898271028,-4.6545485638205264e-05,0.005202014409061206,-0.019534304372360367,0.0024060599611708255,-0.013356963990347026
10250,8.0,0.005924166908432227,-0.0036236555289477224,-0.03150617840881509,0.008897471637823173,-0.011938470060954387,0.003921823341801911,0.005112525195613671,-0.01926875247446347,0.0023677106862542985,-0.013555218282924386
10250,8.25,0.009678811686907096,-0.00323530662189242,-0.031054293708841385,0.008830151170105438,-0.011984783614291672,0.00680778141097349,0.005078141261147806,-0.019003899343925212,0.002341142541826713,-0.013574946562115997
10250,8.5,0.012115071065707639,-0.0028760624669033064,-0.03071576230448514,0.0087570672673003,-0.011962439798590907,0.00870249714074589,0.005093417710622106,-0.018807387475668236,0.00230924748878536,-0.013526536643446718
10250,8.75,0.013719341706373456,-0.002572260437041507,-0.030410648880078384,0.008687549515911996,-0.011858254439495397,0.009967700875421315,0.005164444903435594,-0.018628978161324028,0.0022738219941516036,-0.013398250926357491
10250,9.0,0.014954711128797982,-0.002344829379406832,-0.030179608457043372,0.00862995951067802,-0.011699597083833169,0.010936757306939882,0.005307075740322631,-0.018495015901081047,0.002242929178922992,-0.013218596218543155
10250,9.25,0.015949233430891496,-0.002185062866633558,-0.029968135834064213,0.00857844940132324,-0.011506664112296505,0.011714462121567237,0.00552180024845228,-0.018370775671741058,0.0022172629650079045,-0.01300709223968255
10250,9.5,0.0166330354935873,-0.0021201619936057625,-0.029788887671852393,0.008537232462526134,-0.011294402958057503,0.012261801709794184,0.005787934896272162,-0.018263803381454835,0.002198134634802784,-0.01277804560851692
10500,6.5,-0.05689192742365634,-0.007490312232128815,-0.035779822592662214,0.009498813105675907,-0.008470648256114544,-0.04324826486228872,0.006604370335988818,-0.021792498887261758,0.0026993344236885264,-0.01026366178404814
10500,6.75,-0.040728032720696916,-0.0066988258011519974,-0.03537506405156421,0.009463950741317007,-0.009576164258046305,-0.03126527306625704,0.006307212514794713,-0.02153624796746101,0.0026693692015307136,-0.011374762870286048
10500,7.0,-0.026432399074291624,-0.005972225689632182,-0.034846752147235094,0.009397768913359528,-0.010566102189070392,-0.02059523660071605,0.006036588622013284,-0.021214181658471887,0.0026282049542629693,-0.012353402009164682
10500,7.25,-0.014484213323928685,-0.005291872360491112,-0.03428685162542422,0.009317620678139349,-0.011371569297637052,-0.011620144035752844,0.005811945567508303,-0.020876989411860336,0.002584799588234432,-0.013140855436311938
10500,7.5,-0.005068480676747811,-0.004668488774868251,-0.033763639798344514,0.009229867586526552,-0.012000694545424295,-0.004497296221117608,0.005627259286448805,-0.020564735629008624,0.0025366483274673612,-0.013746319824953446
10500,7.75,0.002127304059044377,-0.00411278227301537,-0.0332730231368501,0.009135821852616743,-0.012490081791970198,0.0009774786760097243,0.005486414395615924,-0.020277374796556558,0.002490316794872882,-0.014205731339874461
10500,8.0,0.007415839979120875,-0.0036057122892430016,-0.03280918136736233,0.009061583787335792,-0.012754276095023442,0.005021225190702694,0.005408640743091553,-0.020002853216453786,0.0024618704355532373,-0.014439555961960338
10500,8.25,0.011245751127756165,-0.0031695165691516536,-0.03234590025394368,0.008988020746375724,-0.012861987404093611,0.007966475150475105,0.005368194175382257,-0.01973046314862259,0.0024294462966167885,-0.01452282526588533
10500,8.5,0.013718770402551428,-0.00277771785789227,-0.03197678906294499,0.008913040133091243,-0.012870490190515227,0.009890896002168859,0.005385291014292193,-0.019515577282191998,0.0023887110915374876,-0.01450872111498569
10500,8.75,0.015443776047220581,-0.002442359882444123,-0.031651963185694854,0.008844112989432773,-0.012783826591714842,0.011241240197492175,0.005458689714565423,-0.019325674172300467,0.002355256532364791,-0.01439856681756524
10500,9.0,0.01680325489762069,-0.0021726063498057613,-0.03140038452772842,0.008780218687345354,-0.012661601370119513,0.012304495354936051,0.005586314748274646,-0.01917881402792787,0.0023256240375673087,-0.014251463747061877
10500,9.25,0.017770897535708485,-0.001978823336155955,-0.0312551341853613,0.008716297130700212,-0.012492149663085428,0.013069346704735807,0.005784351761100481,-0.01909699998760317,0.00229509412980633,-0.014057920622274622
10500,9.5,0.018527985369722444,-0.0018872191698022789,-0.03109579885253666,0.008662631695024459,-0.012283974862022262,0.013664116627786882,0.006056830453548656,-0.01900244385616645,0.0022691170131921012,-0.013829550374524047
10750,6.5,-0.055035969861098266,-0.007848366579501942,-0.036763082492964116,0.009577590141127246,-0.008771452451785677,-0.041897465129949296,0.006927740330866072,-0.022360547464145952,0.002745371010309583,-0.010596870866041996
10750,6.75,-0.039348378427032316,-0.006936783191708429,-0.03638574173215403,0.00955607187709262,-0.009889387253871007,-0.030261446153989624,0.006598891244095739,-0.022118300713522387,0.0027222559336337326,-0.011723125188431993
10750,7.0,-0.025255974530157488,-0.0061567255788226305,-0.036023070928671075,0.00951896409298314,-0.010976019616720123,-0.01974400358794881,0.006337416431229315,-0.021886623923837334,0.002696222970943296,-0.012813479584078635
10750,7.25,-0.013211845656691423,-0.005434390661481103,-0.035514600760990334,0.009452970988061082,-0.011896323053012026,-0.010694223335278252,0.0061027234248172135,-0.021577142463712562,0.002659170780489717,-0.01372177865088986
10750,7.5,-0.003683507847043188,-0.0047608382825607976,-0.0350050874521628,0.009367705362183898,-0.0126247194110789,-0.00348227159763681,0.005908835478120267,-0.02127156576428746,0.002612614990830764,-0.014428475654600703
10750,7.75,0.0035625087162323155,-0.0041576179006135305,-0.03449012508560756,0.009284025360841497,-0.013169289020400043,0.0020341079013022068,0.005763636472174483,-0.020966671870386477,0.0025768927180713774,-0.014945000582503809
10750,8.0,0.008925549665132593,-0.0036051526109588394,-0.034022708934106305,0.009208488206692067,-0.013496892091662716,0.006139047560665745,0.0056736940912678335,-0.02068875714332208,0.0025448696894372347,-0.015245720141745522
10750,8.25,0.012774776581711222,-0.0031162514876292846,-0.03357907429647966,0.00913246518017985,-0.013647171633941468,0.009099521805723043,0.005629698287439311,-0.02042695197692268,0.002499809138928555,-0.015378728378113493
10750,8.5,0.015316500465178962,-0.002696062588409376,-0.03316131650114329,0.009060111049965514,-0.013706570235836324,0.011076695293745331,0.005638780653125508,-0.020182624382513836,0.0024657227658124725,-0.015414552152808625
10750,8.75,0.01706923441545527,-0.002315974765622286,-0.03286972460915649,0.008988015531652849,-0.01367003751275675,0.012451614311942194,0.005722330918825236,-0.02001219820830258,0.0024303488526200567,-0.015353819824159842
10750,9.0,0.018418297567325936,-0.0020150350881706913,-0.03256379048344371,0.008926482562436888,-0.013554642796417937,0.013509476293300793,0.005854471215162249,-0.01983240554681487,0.0024035151876518057,-0.015215323563410266
10750,9.25,0.019503006880725593,-0.0017879239090667909,-0.03239298197030038,0.00886576321361332,-0.013379605354529645,0.014353719810149101,0.006044475484156209,-0.019734783213099405,0.0023754810094800405,-0.015017220361457362
10750,9.5,0.020373544431432578,-0.0016620458585840936,-0.03227607764560503,0.008799963223118823,-0.013204003768947814,0.015036732691928734,0.006307432534594426,-0.019668072184597207,0.00234471600958841,-0.014815916404891993
11000,6.5,-0.05300634462524556,-0.008297335774813064,-0.037653158356722116,0.009655613782825867,-0.009120012203339911,-0.04041670249611684,0.007231948208165306,-0.02287425427574874,0.002791553596928509,-0.010975618959893296
11000,6.75,-0.03774242026140584,-0.007208001878272086,-0.03731499940555594,0.00963152088793251,-0.010184274155371043,-0.029080499832918605,0.006878098293771728,-0.022655690175486853,0.0027679217291805003,-0.01204704671409118
11000,7.0,-0.024011670592908985,-0.006326960523363567,-0.03698894252212881,0.009606747139784488,-0.011276906795604447,-0.01882956762137411,0.00659742527894025,-0.022443708990998346,0.002748650627225402,-0.013149283666926692
11000,7.25,-0.011968574358697026,-0.0055655041792519455,-0.036624965509332696,0.009564530351330092,-0.012316772117095809,-0.009781252604145863,0.006370217416638013,-0.02221331375343638,0.002722952338036322,-0.01418835281010189
11000,7.5,-0.002269906393198795,-0.0048593445964364435,-0.03614836689768097,0.009494282366866003,-0.01315021187845744,-0.0024406363238185236,0.006174666646902693,-0.02192435946065885,0.002685015227946508,-0.01500630352784782
11000,7.75,0.00509172214865572,-0.00421294161723651,-0.035624428827514265,0.009412407590264849,-0.013758265237175493,0.003166944570395458,0.006019755122473214,-0.021610302773648726,0.0026503199621004114,-0.015591119215326188
11000,8.0,0.010511309031961957,-0.00361801827169117,-0.0351555501281382,0.009341628997219686,-0.01412809741550447,0.007315588527490036,0.0059121938364405935,-0.02133136672931002,0.0026095313835305944,-0.015940195410813374
11000,8.25,0.014317688089622749,-0.003073945646494991,-0.03477261662727571,0.00926225184101881,-0.01438118064369931,0.010250280286356883,0.005868157188800183,-0.021106666700763554,0.0025703678052799717,-0.016171646184584887
11000,8.5,0.016826126848009437,-0.002606713238606062,-0.03438891586245063,0.009183233266277568,-0.014509515932743966,0.012206808382767775,0.0058776111314458035,-0.020879713044291037,0.0025324812360949522,-0.0162746479728888
11000,8.75,0.018576411878505894,-0.0021981489520648267,-0.03407353126507928,0.009112161952366193,-0.014519428714571347,0.013577794414967315,0.005955286002425453,-0.020694533144741456,0.0024996195636362017,-0.016260627880182454
11000,9.0,0.02006496062339025,-0.0018646858591857551,-0.03376560616629476,0.00904787924314121,-0.014442056778793955,0.014733291996961384,0.006090344397694736,-0.020512619796051013,0.002470020162125053,-0.01616137815684482
11000,9.25,0.02122661321510222,-0.0016223471049165994,-0.03349647222895058,0.00899154411496994,-0.01429060043559005,0.01563971214176263,0.006287897292061473,-0.020355398762891497,0.002445354620572715,-0.015988467670563722
11000,9.5,0.022031521202890758,-0.0014659979350781782,-0.03336843494067665,0.008938027860999398,-0.014077094427044301,0.01627289463363013,0.006551282551289006,-0.020284621131978042,0.002417516905822481,-0.015753683724554435
11250,6.5,-0.05097696894643633,-0.008797779190317101,-0.038393821348471135,0.009730319349856131,-0.009496216278758851,-0.038937950581328096,0.00750997880478721,-0.02330136480192735,0.002837309025039758,-0.011383818085125341
11250,6.75,-0.03592456126354193,-0.007562821657767671,-0.038187930157661754,0.009701486881233734,-0.010491015098882173,-0.02774101776497062,0.007150474060154011,-0.02316044659709604,0.002812504022482898,-0.012382719323753122
11250,7.0,-0.022623370062582637,-0.00651763413899431,-0.03784813874863957,0.009675424419747003,-0.011546425945308414,-0.017799398537313493,0.006840764068471117,-0.02294040151610588,0.0027911429421756395,-0.013446372115925698
11250,7.25,-0.010834494015373508,-0.005687060089027085,-0.037539092941763386,0.009648787543028448,-0.012622003620702316,-0.008941556744787249,0.006601894472336056,-0.022739758750272898,0.002772321916374665,-0.014527797194265446
11250,7.5,-0.0009442845617897433,-0.00494789138558005,-0.03718241822245716,0.009602467908621293,-0.013564309443928835,-0.0014618064620499638,0.00641777811821953,-0.022515987799106796,0.0027477850764903167,-0.015464766254122964
11250,7.75,0.006564744096447583,-0.004264129558464447,-0.03670673921793366,0.009533769596419717,-0.01425683878115791,0.004259067891524637,0.0062583090500147875,-0.022227936707633233,0.002715806780688723,-0.016139635479330394
11250,8.0,0.012061600092565072,-0.0036347291427532014,-0.03625003867100318,0.009459768542154023,-0.014724673857568149,0.008469029853603871,0.006145029120879997,-0.021956289727203426,0.0026765237153831833,-0.016585899414806704
11250,8.25,0.015888479448534554,-0.0030597156951763793,-0.035850054811973564,0.00937653003103378,-0.015032128111776899,0.011421057657909017,0.006091912367640617,-0.02172056294001834,0.002635550636689743,-0.016873306733362625
11250,8.5,0.01837075457712345,-0.0025518214777235926,-0.03547418063932639,0.009298073724714584,-0.015203764353504567,0.013358631146559219,0.006101686575707532,-0.021497514206220814,0.0026004758010742535,-0.017020340547176716
11250,8.75,0.020215415568120676,-0.0021178748089951682,-0.03512307997978681,0.009228871354089563,-0.015261508797820511,0.01479590827481303,0.006170670237999332,-0.021290877305172984,0.0025703936342793554,-0.01705501857261993
11250,9.0,0.02172742288591678,-0.001743423414051648,-0.03488880777965164,0.009161620251706637,-0.01522296196700168,0.01597291405109047,0.006313700973837655,-0.021153077542159338,0.0025349838716763884,-0.01699569881167662
11250,9.25,0.02282040571709132,-0.0014707444457222607,-0.03461318833685212,0.009103231080235474,-0.015110806615492578,0.016828952471396263,0.0065127129440973874,-0.020989425596830813,0.002507081481557094,-0.01686400408745925
11250,9.5,0.02374994449540324,-0.0012976490328995283,-0.034422973082953945,0.009050644045583311,-0.014936383716090518,0.017551064871121014,0.006782524791745459,-0.020880649518677075,0.002481286064050181,-0.016670832096490784
11500,6.5,-0.048921423876645775,-0.009314185588745971,-0.03895388096831098,0.009799132607870575,-0.009884617555609765,-0.037435787729602765,0.007755752647586434,-0.023624124866614693,0.002877889971482972,-0.011801722953610039
11500,6.75,-0.034001025694614384,-0.00801382056186739,-0.038902273663392606,0.009772877596294194,-0.010834126199956273,-0.026325393280771436,0.007401920219269442,-0.023572470563447467,0.002855621090841254,-0.01275485231449025
11500,7.0,-0.021019566658559086,-0.006793380391417969,-0.03865849580157743,0.00974398405756105,-0.011834444019420687,-0.016607438865896995,0.007077452666472084,-0.02340956152471918,0.002832676448530691,-0.013760698969939256
11500,7.25,-0.009627530740257129,-0.005818727016752234,-0.038345076213506246,0.009719547779258875,-0.012879467714920878,-0.008042008940002177,0.006820019828648327,-0.02320614523004494,0.0028157700994420054,-0.014811630996831582
11500,7.5,0.00020011861134605624,-0.005031795437265174,-0.03805538918430784,0.009686128169413166,-0.013873370262267315,-0.0006107052761521459,0.006626518478807242,-0.023018460152087528,0.0027971439700564815,-0.0158080916545984
11500,7.75,0.007933762142432244,-0.004317831215985279,-0.03769828614551329,0.009638175210611166,-0.014679223358083249,0.005278395028536664,0.006479516949401187,-0.02279634106240991,0.00277636529484937,-0.016603505039235245
11500,8.0,0.01357792820287429,-0.003665286432092074,-0.037259361016189985,0.00956196683514321,-0.015224309371426159,0.009598470001726866,0.006366025243998763,-0.022534884260529964,0.0027323226030766534,-0.017133974478227287
11500,8.25,0.017373260401846835,-0.0030688137788246195,-0.0368196479255829,0.009478370799904212,-0.015604636479082501,0.012533091346732306,0.006306595637710188,-0.022273963618186343,0.0026932111887738586,-0.017491375619385963
11500,8.5,0.019890900430425518,-0.002528435575129606,-0.03644533313454801,0.009416372404622564,-0.015789048806325923,0.014494006142243165,0.006315195345710123,-0.022050891858086175,0.0026689704579432316,-0.017653544911112817
11500,8.75,0.0218030418812738,-0.0020658117911338536,-0.03610044141966284,0.009353879876439208,-0.015868781666537046,0.015980945119906664,0.006384493966926641,-0.021848305517682576,0.002640072057690901,-0.017712378805665452
11500,9.0,0.023270162150360818,-0.0016694118615632192,-0.035853144515243685,0.009286563006682513,-0.01587626747621229,0.01712397698747381,0.00652439523805981,-0.02170184947233622,0.0026063838693772823,-0.017699643831544876
11500,9.25,0.02441879199671959,-0.001356084904216459,-0.0356581666620599,0.009216359736466728,-0.015825090053596114,0.018020499819723312,0.00672968412775532,-0.021586926777551696,0.0025711325298303223,-0.017628902212976527
11500,9.5,0.02529587371652653,-0.0011541747148520187,-0.03548054035100279,0.009156987986440157,-0.015698417369026885,0.01870921056055863,0.006995385830528278,-0.02148263506133219,0.0025414919847221995,-0.017483904939883388
11750,6.5,-0.04676097950682134,-0.009823504896129265,-0.03940390348046563,0.009859570529798134,-0.01028061402451641,-0.03585046138057635,0.007980410656792003,-0.023884491661458895,0.0029140566933278933,-0.012223562350342831
11750,6.75,-0.03202950892780265,-0.00850809285924825,-0.03945612480516303,0.009840779150064094,-0.011196064218577106,-0.0248723885287383,0.007633522098387857,-0.023892402171039606,0.0028967005170343896,-0.013145008913820533
11750,7.0,-0.019294559106512565,-0.00716887808887634,-0.03937661865563413,0.009813400531701433,-0.012147009879864612,-0.015326839872429332,0.007307388552479921,-0.023825115807763808,0.002876084171933968,-0.014100628539537752
11750,7.25,-0.008277922231698653,-0.006005388347396945,-0.03912021829367873,0.00978153296687978,-0.013132756268198875,-0.007031996831745602,0.007028569820793251,-0.02365562608123284,0.0028534910331323715,-0.015090643560558448
11750,7.5,0.0012543291127506961,-0.005123291593662316,-0.03880041480262264,0.009751203693863175,-0.014114105148458123,0.00017951662364978915,0.006815205604279839,-0.02344944004531513,0.002835236973361077,-0.01607549809703812
11750,7.75,0.009090051742848715,-0.004378136297187751,-0.03853624469825334,0.009717332221793384,-0.015008612694249024,0.006140594837692248,0.0066753198488491705,-0.023278997250400835,0.0028212563516056832,-0.01696801207424059
11750,8.0,0.014947774671828284,-0.0037032347716348113,-0.03817517638800183,0.009653404814244482,-0.015658245392291548,0.010621984890100578,0.006573661348614479,-0.02305948512657352,0.0027837968063124663,-0.017607035108923696
11750,8.25,0.018764342991616445,-0.0030895936957691106,-0.03772885684172067,0.009588404448368948,-0.01607107631582494,0.01357393716665456,0.006512917996218448,-0.022793297618111552,0.0027599747493951554,-0.017998616340165086
11750,8.5,0.021351187403560346,-0.0025354526222614027,-0.03732575551712358,0.009527460921539443,-0.016296569457612264,0.015584236792804518,0.006515817337625407,-0.022554910400685912,0.0027338187075720555,-0.018205626115623375
11750,8.75,0.02327519835596803,-0.0020469966769596226,-0.036993189304471485,0.009460420214733034,-0.016415467027350417,0.017079731903628215,0.006588370696558599,-0.02235747726178161,0.0026987147803474443,-0.018308522917511283
11750,9.0,0.02471840758895283,-0.0016334846763079724,-0.036708023782857424,0.0093991986557036,-0.016457098440422868,0.018206003189408904,0.006723285320667571,-0.022187298940572475,0.0026721339184589965,-0.01833041142543479
11750,9.25,0.02583688936284645,-0.0012897174457577876,-0.036549951542081516,0.00933817715613472,-0.016436098656853915,0.019080836713300187,0.006935960524721452,-0.022093852534688097,0.0026453235513521633,-0.01828745153188649
11750,9.5,0.02670175129612673,-0.0010559692160398981,-0.03639800190154219,0.009273259129273015,-0.01635685710814272,0.01975884018301244,0.007204255979285534,-0.022003524883455583,0.002613376375091292,-0.018189456436374485
12000,6.5,-0.04458029039657774,-0.010313671919984557,-0.0397782566372058,0.009912164656512346,-0.010675947258480534,-0.0342428094401761,0.00818490299523944,-0.02410164010953153,0.0029453276173114773,-0.012642267856357137
12000,6.75,-0.030037480152444118,-0.009014318726588755,-0.03989569604135923,0.00989692535309672,-0.011557020542216634,-0.023403235482213347,0.007845944184062148,-0.02414736238065629,0.0029287859735802613,-0.01353233121142594
12000,7.0,-0.017456569482462214,-0.007623415595865879,-0.03994262690839179,0.009874522028553656,-0.01247435874626035,-0.013965745401733898,0.007518889009777041,-0.02415274008249213,0.002911845999555851,-0.014455933516860142
12000,7.25,-0.006741195226712904,-0.006294890444639378,-0.039820842592295236,0.009842306675597712,-0.0134151056161258,-0.0058838585754301675,0.007230765688525764,-0.024061611173003428,0.0028910589033763756,-0.015398644379523319
12000,7.5,0.0023781699241851584,-0.005245647238872664,-0.03952133178321304,0.009811789776058788,-0.01435823308744233,0.001023694494321603,0.007003650623989444,-0.023867273321599214,0.0028726396215894567,-0.016342736896270083
12000,7.75,0.010065134886897198,-0.004446146360503889,-0.03923921753808557,0.009781082065909885,-0.015257516090869672,0.006872374554944827,0.006846770556592219,-0.02368617521840477,0.002858648821145948,-0.017243069133009215
12000,8.0,0.01610611554758634,-0.003745451308613923,-0.038988375727424085,0.009733315243131813,-0.015999988552799493,0.011489621063827116,0.006759621613710465,-0.023527351978980704,0.0028313782712814373,-0.017981945394918597
12000,8.25,0.020081068322998163,-0.003124072768301289,-0.03857560780011937,0.009680951096985524,-0.016482658543431228,0.014561193624466284,0.00670889543890496,-0.02327875958238934,0.0028155484693890287,-0.01844814479857604
12000,8.5,0.02277149589387406,-0.0025620118421301186,-0.038156876621673774,0.009617757404992489,-0.016737420740131626,0.01664526324165294,0.006712484389598927,-0.023030137932725125,0.002776101222050187,-0.01869504922768428
12000,8.75,0.024660361721490887,-0.00205694116488786,-0.037817018332329866,0.009551114913207925,-0.0168987287254474,0.01811780401119023,0.006783372980272873,-0.02282816052216674,0.002743441444930994,-0.018838452553321616
12000,9.0,0.02602337761815221,-0.001624761428381305,-0.037536985117185395,0.009489605738355777,-0.01697478205300129,0.01918432017900784,0.006920350100418915,-0.022661664898677714,0.002714892960710813,-0.018896716688697524
12000,9.25,0.027088437003904176,-0.0012698408331530686,-0.037351507253781335,0.009434834145984894,-0.01696617633939823,0.020017182981817427,0.00713093233992268,-0.0225516613921819,0.0026898708925031656,-0.018871911305105016
12000,9.5,0.027953415390410186,-0.0010029869251013679,-0.03724237434871114,0.009378122469460237,-0.01691468502101756,0.02069768205457123,0.007406506130788415,-0.022486538699361347,0.0026678986948063255,-0.018799636457238478
12250,6.5,-0.042317984404796505,-0.010772141899227705,-0.04010075285586723,0.009956605501297844,-0.011053391428781367,-0.0325726036896512,0.00837237461757212,-0.024289343213389714,0.002972244429358284,-0.013041165835812052
12250,6.75,-0.027997582346237948,-0.009503622134452883,-0.04025835668710087,0.009946059470127722,-0.011922258542995223,-0.02189485447173567,0.008046100362541608,-0.024357955744378046,0.0029585544570807087,-0.013920959891187579
12250,7.0,-0.015617958035093693,-0.008106842980204476,-0.0403885764531573,0.009929832719990372,-0.012816548208217426,-0.012602344855888958,0.007721008102105742,-0.024410601572114388,0.0029457691772165617,-0.014822022280050362
12250,7.25,-0.005136048675474569,-0.006683140285460354,-0.04040092083984348,0.009903009946977903,-0.013721795527132485,-0.004686501653534236,0.0074276534428427965,-0.02439690082928081,0.002929157368662061,-0.0157299400293347
12250,7.5,0.0036328200890700657,-0.005445413800039489,-0.040204476092178254,0.009868902787665945,-0.01461722059823245,0.0019647591557294675,0.007190924550041444,-0.02426268102205853,0.002907664070146865,-0.016624873606673418
12250,7.75,0.010998843961850469,-0.004527664709716106,-0.03990411635335889,0.009837623585390531,-0.015481562454016995,0.007574804750205999,0.0070151413385062256,-0.024071554935854778,0.002892728013677015,-0.017490038679699893
12250,8.0,0.017016263918414154,-0.003798894619759352,-0.03966351873836871,0.009799513927330139,-0.016255095234019024,0.01217345454014307,0.00691961093825455,-0.02391669235848326,0.002871217093382228,-0.018263428096766177
